Location Code,County,Area Name,Region,School Years,Number Overweight,Percent Overweight,Number Obese,Percent Obese,Number Overweight or Obese,Percent Overweight or Obese,Grade Level,Area Type,Street Address,City,State,Zip Code,Location 1
610901,TOMPKINS,NEWFIELD CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,22,16.2,43,31.6,65,47.8,MIDDLE/HIGH,SCHOOL DISTRICT,247 MAIN ST,NEWFIELD,NY,14867,"(42.3602, -76.5963)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,64,14.8,88,20.4,152,35.2,DISTRICT TOTAL,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,"(42.9188, -76.8044)"
211003,HERKIMER,DOLGEVILLE CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2016-2018,17,13.9,22,18.0,39,32.0,ELEMENTARY,SCHOOL DISTRICT,38 SLAWSON ST,DOLGEVILLE,NY,13329,"(43.102, -74.7759)"
280229,NASSAU,NORTH MERRICK UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,1057 MERRICK AVE,MERRICK,NY,11566,"(40.6949, -73.5654)"
47,OTSEGO,OTSEGO,NORTHEASTERN NEW YORK,2010-2012,396,15.4,421,16.4,817,31.8,DISTRICT TOTAL,COUNTY,,,,,
660403,WESTCHESTER,DOBBS FERRY UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,45,13.0,37,10.7,82,23.8,DISTRICT TOTAL,SCHOOL DISTRICT,505 BROADWAY,DOBBS FERRY,NY,10522,"(41.0184, -73.87)"
270601,MONTGOMERY,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,37,23.4,35,22.2,72,45.6,MIDDLE/HIGH,SCHOOL DISTRICT,112 OLD JOHNSTOWN RD,FONDA,NY,12068,"(42.9589, -74.3703)"
580301,SUFFOLK,EAST HAMPTON UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,80,13.5,133,22.4,213,35.9,DISTRICT TOTAL,SCHOOL DISTRICT,231 PANTIGO RD,EAST HAMPTON,NY,11937,"(40.9679, -72.1691)"
521401,SARATOGA,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,105,17.2,99,16.3,204,33.5,ELEMENTARY,SCHOOL DISTRICT,6 BLUEBIRD RD,SOUTH GLENS FALLS,NY,12803,"(43.2731, -73.6479)"
572301,STEUBEN,PRATTSBURGH CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,34,20.2,34,20.2,68,40.5,DISTRICT TOTAL,SCHOOL DISTRICT,1 ACADEMY ST,PRATTSBURGH,NY,14873,"(42.5143, -77.253)"
261501,MONROE,CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,105,16.5,109,17.1,214,33.7,MIDDLE/HIGH,SCHOOL DISTRICT,139 FAIRBANKS RD,CHURCHVILLE,NY,14428,"(43.1203, -77.8285)"
472001,OTSEGO,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,12,19.7,9,14.8,21,34.4,MIDDLE/HIGH,SCHOOL DISTRICT,93 MAIN ST,RICHFIELD SPRINGS,NY,13439,"(42.8516, -74.9902)"
641401,WASHINGTON,PUTNAM CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,,,,,,,DISTRICT TOTAL,SCHOOL DISTRICT,126 COUNTY RT 2,PUTNAM STATION,NY,12861,"(43.7478, -73.3953)"
580913,SUFFOLK,TUCKAHOE COMMON SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,11,37.9,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,468 MAGEE ST,SOUTHAMPTON,NY,11968,"(40.8976, -72.4166)"
640801,WASHINGTON,GREENWICH CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,13,16.6,21,26.9,34,43.5,MIDDLE/HIGH,SCHOOL DISTRICT,10 GRAY AVE,GREENWICH,NY,12834,"(43.0931, -73.4974)"
571502,STEUBEN,CANISTEO-GREENWOOD CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,53,19.0,56,20.1,109,39.1,DISTRICT TOTAL,SCHOOL DISTRICT,84 GREENWOOD ST,CANISTEO,NY,14823,"(42.2654, -77.6091)"
45,ORLEANS,ORLEANS,WESTERN NEW YORK,2010-2012,160,17.6,200,22.0,360,39.6,MIDDLE/HIGH,COUNTY,,,,,
401301,NIAGARA,BARKER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,35,12.3,61,21.4,96,33.7,DISTRICT TOTAL,SCHOOL DISTRICT,1628 QUAKER RD,BARKER,NY,14012,"(43.3346, -78.5554)"
3,BROOME,BROOME,NEW YORK - PENN,2010-2012,1516,16.1,1743,18.6,3259,34.7,DISTRICT TOTAL,COUNTY,,,,,
10601,ALBANY,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,121,17.3,140,20.0,261,37.2,MIDDLE/HIGH,SCHOOL DISTRICT,102 LORALEE DR,ALBANY,NY,12205,"(42.7316, -73.8394)"
170301,FULTON,WHEELERVILLE UNION FREE SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,,,14,30.4,,,DISTRICT TOTAL,SCHOOL DISTRICT,2417 STATE HWY 10,CAROGA LAKE,NY,12032,"(43.2295, -74.5172)"
261301,MONROE,FAIRPORT CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,143,14.9,112,11.7,255,26.6,MIDDLE/HIGH,SCHOOL DISTRICT,38 W CHURCH ST,FAIRPORT,NY,14450,"(43.0986, -77.4452)"
580903,SUFFOLK,QUOGUE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,,,6,17.6,,,DISTRICT TOTAL,SCHOOL DISTRICT,10 EDGEWOOD RD,QUOGUE,NY,11959,"(40.821, -72.6054)"
200000,N/A,FINGER LAKES,FINGER LAKES,2012-2014,8802,16.4,8639,16.1,17441,32.5,DISTRICT TOTAL,REGION,,,,,
280218,NASSAU,GARDEN CITY UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2010-2012,101,12.4,82,10.1,183,22.5,ELEMENTARY,SCHOOL DISTRICT,56 CATHEDRAL AVE,GARDEN CITY,NY,11530,"(40.7206, -73.6416)"
10500,ALBANY,COHOES CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,90,14.9,147,24.3,237,39.3,DISTRICT TOTAL,SCHOOL DISTRICT,7 BEVAN ST,COHOES,NY,12047,"(42.7714, -73.7112)"
22001,ALLEGANY,FILLMORE CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,104 MAIN ST,FILLMORE,NY,14735,"(42.4662, -78.1188)"
420101,ONONDAGA,WEST GENESEE CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,267,15.9,279,16.6,546,32.6,DISTRICT TOTAL,SCHOOL DISTRICT,300 SANDERSON DR,CAMILLUS,NY,13031,"(43.0458, -76.2705)"
251501,MADISON,STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,14,17.5,25,31.3,39,48.8,MIDDLE/HIGH,SCHOOL DISTRICT,6011 WILLIAMS RD,MUNNSVILLE,NY,13409,"(42.9762, -75.6001)"
14,ERIE,ERIE,WESTERN NEW YORK,2010-2012,4648,15.3,4983,16.4,9631,31.7,DISTRICT TOTAL,COUNTY,,,,,
10201,ALBANY,BERNE-KNOX WESTERLO CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,39,13.8,56,19.9,95,33.7,DISTRICT TOTAL,SCHOOL DISTRICT,1738 HELDERBERG TRAIL,BERNE,NY,12023,"(42.6253, -74.1435)"
21,HERKIMER,HERKIMER,CENTRAL NEW YORK,2016-2018,259,15.3,305,18.0,564,33.3,ELEMENTARY,COUNTY,,,,,
401301,NIAGARA,BARKER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,11,10.4,28,26.4,39,36.8,MIDDLE/HIGH,SCHOOL DISTRICT,1628 QUAKER RD,BARKER,NY,14012,"(43.3346, -78.5554)"
580403,SUFFOLK,HUNTINGTON UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,117,19.2,130,21.3,247,40.5,MIDDLE/HIGH,SCHOOL DISTRICT,50 TOWER ST,HUNTINGTON STATION,NY,11746,"(40.8558, -73.4169)"
141201,ERIE,EDEN CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,28,15.2,15,8.2,43,23.4,MIDDLE/HIGH,SCHOOL DISTRICT,3150 SCHOOLVIEW RD,EDEN,NY,14057,"(42.6606, -78.8745)"
661904,WESTCHESTER,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,203,17.7,308,26.9,511,44.6,DISTRICT TOTAL,SCHOOL DISTRICT,113 BOWMAN AVE,PORT CHESTER,NY,10573,"(41.0042, -73.6888)"
591401,SULLIVAN,MONTICELLO CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,78,18.1,68,15.8,146,34.0,ELEMENTARY,SCHOOL DISTRICT,237 FORESTBURGH RD,MONTICELLO,NY,12701,"(41.6418, -74.7061)"
580303,SUFFOLK,AMAGANSETT UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,7,20.0,,,,,ELEMENTARY,SCHOOL DISTRICT,320 MAIN ST,AMAGANSETT,NY,11930,"(40.9766, -72.139)"
431101,ONTARIO,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),FINGER LAKES,2010-2012,40,15.2,69,26.2,109,41.4,DISTRICT TOTAL,SCHOOL DISTRICT,1506 RT 21,SHORTSVILLE,NY,14548,"(42.9599, -77.2303)"
12,DELAWARE,DELAWARE,NORTHEASTERN NEW YORK,2010-2012,136,18.6,184,25.2,320,43.8,MIDDLE/HIGH,COUNTY,,,,,
31101,BROOME,MAINE ENDWELL CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2012-2014,33,13.3,43,17.3,76,30.6,MIDDLE/HIGH,SCHOOL DISTRICT,712 FARM-TO-MARKET RD,ENDWELL,NY,13760,"(42.1281, -76.0238)"
241001,LIVINGSTON,DANSVILLE CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,36,18.4,48,24.5,84,42.9,MIDDLE/HIGH,SCHOOL DISTRICT,284 MAIN ST,DANSVILLE,NY,14437,"(42.5693, -77.7044)"
530600,SCHENECTADY,SCHENECTADY CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,178,17.6,273,27.0,451,44.6,MIDDLE/HIGH,SCHOOL DISTRICT,108 EDUCATION DR,SCHENECTADY,NY,12303,"(42.7996, -73.9403)"
121701,DELAWARE,STAMFORD CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,18,18.6,20,20.6,38,39.2,ELEMENTARY,SCHOOL DISTRICT,1 RIVER ST,STAMFORD,NY,12167,"(42.4108, -74.6211)"
580304,SUFFOLK,SPRINGS UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,47,18.5,74,29.1,121,47.6,ELEMENTARY,SCHOOL DISTRICT,48 SCHOOL ST,EAST HAMPTON,NY,11937,"(41.0174, -72.1569)"
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,63,15.4,58,14.1,121,29.5,ELEMENTARY,SCHOOL DISTRICT,6200 ONTARIO CTR RD,ONTARIO CENTER,NY,14520,"(43.2232, -77.3057)"
611001,TOMPKINS,TRUMANSBURG CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2012-2014,25,16.4,37,24.3,62,40.8,MIDDLE/HIGH,SCHOOL DISTRICT,100 WHIG ST,TRUMANSBURG,NY,14886,"(42.5389, -76.6527)"
2,ALLEGANY,ALLEGANY,WESTERN NEW YORK,2014-2016,461,16.2,415,14.6,876,30.9,DISTRICT TOTAL,COUNTY,,,,,
660203,WESTCHESTER,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,55,14.6,56,14.9,111,29.4,MIDDLE/HIGH,SCHOOL DISTRICT,61 TROLLEY RD,MONTROSE,NY,10548,"(41.2519, -73.9381)"
590501,SULLIVAN,FALLSBURG CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,50,15.3,70,21.5,120,36.8,ELEMENTARY,SCHOOL DISTRICT,115 BRICKMAN RD,FALLSBURG,NY,12733,"(41.7326, -74.6113)"
280506,NASSAU,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,NASSAU-SUFFOLK,2010-2012,60,11.5,61,11.7,121,23.2,DISTRICT TOTAL,SCHOOL DISTRICT,1 MCCOUNS LN,OYSTER BAY,NY,11771,"(40.8712, -73.5255)"
261401,MONROE,PITTSFORD CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,128,15.8,72,8.9,200,24.7,MIDDLE/HIGH,SCHOOL DISTRICT,75 BARKER RD,PITTSFORD,NY,14534,"(43.0591, -77.5263)"
500401,ROCKLAND,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),HUDSON VALLEY,2014-2016,110,17.2,88,13.7,198,30.9,MIDDLE/HIGH,SCHOOL DISTRICT,45 MOUNTAIN AVE,HILLBURN,NY,10931,"(41.125, -74.1693)"
661905,WESTCHESTER,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,80,14.4,40,7.2,120,21.7,DISTRICT TOTAL,SCHOOL DISTRICT,390 N RIDGE ST,RYE BROOK,NY,10573,"(41.0321, -73.6803)"
60201,CHAUTAUQUA,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,WESTERN NEW YORK,2016-2018,41,17.0,33,13.7,74,30.7,ELEMENTARY,SCHOOL DISTRICT,600 HUNT RD W,JAMESTOWN,NY,14701,"(42.0898, -79.2792)"
680801,YATES,DUNDEE CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,32,20.6,31,20.0,63,40.6,ELEMENTARY,SCHOOL DISTRICT,55 WATER ST,DUNDEE,NY,14837,"(42.5263, -76.9771)"
450801,ORLEANS,MEDINA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,113,16.4,150,21.8,263,38.3,DISTRICT TOTAL,SCHOOL DISTRICT,1 MUSTANG DR,MEDINA,NY,14103,"(43.2083, -78.3911)"
580105,SUFFOLK,COPIAGUE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,108,14.7,174,23.7,282,38.4,ELEMENTARY,SCHOOL DISTRICT,2650 GREAT NECK RD,COPIAGUE,NY,11726,"(40.6889, -73.4029)"
261313,MONROE,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,FINGER LAKES,2014-2016,35,14.4,35,14.4,70,28.8,ELEMENTARY,SCHOOL DISTRICT,222 WOODBINE AVE,EAST ROCHESTER,NY,14445,"(43.1085, -77.4917)"
490601,RENSSELAER,LANSINGBURGH CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,68,18.8,115,31.9,183,50.7,MIDDLE/HIGH,SCHOOL DISTRICT,576 5TH AVE,TROY,NY,12182,"(42.7742, -73.6739)"
520101,SARATOGA,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,92,16.2,56,9.9,148,26.1,ELEMENTARY,SCHOOL DISTRICT,50 CYPRESS DR,SCOTIA,NY,12302,"(42.878, -73.9432)"
580406,SUFFOLK,HARBORFIELDS CENTRAL SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,110,12.1,97,10.6,207,22.7,DISTRICT TOTAL,SCHOOL DISTRICT,2 OLDFIELD RD,GREENLAWN,NY,11740,"(40.8724, -73.3799)"
42801,CATTARAUGUS,GOWANDA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,74,19.6,80,21.2,154,40.8,DISTRICT TOTAL,SCHOOL DISTRICT,10674 PROSPECT ST,GOWANDA,NY,14070,"(42.4638, -78.9481)"
4,CATTARAUGUS,CATTARAUGUS,WESTERN NEW YORK,2012-2014,873,17.2,994,19.6,1867,36.9,DISTRICT TOTAL,COUNTY,,,,,
430501,ONTARIO,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,36,13.1,51,18.6,87,31.8,DISTRICT TOTAL,SCHOOL DISTRICT,1 OAKMOUNT AVE,EAST BLOOMFIELD,NY,14443,"(42.8998, -77.4265)"
610501,TOMPKINS,GROTON CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,53,17.6,56,18.6,109,36.3,DISTRICT TOTAL,SCHOOL DISTRICT,400 PERU RD,GROTON,NY,13073,"(42.5805, -76.3696)"
61001,CHAUTAUQUA,BEMUS POINT CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,13,12.9,8,7.9,21,20.8,MIDDLE/HIGH,SCHOOL DISTRICT,3980 DUTCH HOLLOW RD,BEMUS POINT,NY,14712,"(42.1491, -79.3455)"
580404,SUFFOLK,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,158,15.7,94,9.4,252,25.1,ELEMENTARY,SCHOOL DISTRICT,158 LAUREL AVE,NORTHPORT,NY,11768,"(40.8961, -73.3373)"
270301,MONTGOMERY,CANAJOHARIE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,41,20.9,9,4.6,50,25.5,ELEMENTARY,SCHOOL DISTRICT,136 SCHOLASTIC WAY,CANAJOHARIE,NY,13317,"(42.8699, -74.542)"
580302,SUFFOLK,WAINSCOTT COMMON SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,47 MAIN ST,WAINSCOTT,NY,11975,"(40.963, -72.1865)"
210601,HERKIMER,HERKIMER CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,54,20.5,46,17.4,100,38.0,ELEMENTARY,SCHOOL DISTRICT,801 W GERMAN ST,HERKIMER,NY,13350,"(43.0238, -75.0015)"
450607,ORLEANS,KENDALL CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,39,21.3,30,16.3,69,37.7,ELEMENTARY,SCHOOL DISTRICT,1932 KENDALL RD,KENDALL,NY,14476,"(43.3222, -78.0364)"
400400,NIAGARA,LOCKPORT CITY SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,410,20.7,359,18.1,769,38.8,DISTRICT TOTAL,SCHOOL DISTRICT,130 BEATTIE AVE,LOCKPORT,NY,14094,"(43.1608, -78.6804)"
500000,N/A,NEW YORK - PENN,NEW YORK - PENN,2016-2018,827,17.2,998,20.8,1825,38.1,MIDDLE/HIGH,REGION,,,,,
140703,ERIE,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,81,17.5,53,11.4,134,28.9,DISTRICT TOTAL,SCHOOL DISTRICT,105 MAPLEVIEW RD,CHEEKTOWAGA,NY,14225,"(42.9417, -78.7831)"
180901,GENESEE,ELBA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,17,14.9,23,20.2,40,35.1,ELEMENTARY,SCHOOL DISTRICT,57 S MAIN ST,ELBA,NY,14058,"(43.0753, -78.188)"
441201,ORANGE,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,317,15.0,215,10.1,532,25.1,DISTRICT TOTAL,SCHOOL DISTRICT,278 RT 32-EDUC CTR,CENTRAL VALLEY,NY,10917,"(41.329, -74.1213)"
220301,JEFFERSON,INDIAN RIVER CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,110,22.2,120,24.2,230,46.4,MIDDLE/HIGH,SCHOOL DISTRICT,32735-B COUNTY RT 29,PHILADELPHIA,NY,13673,"(44.1403, -75.7101)"
60601,CHAUTAUQUA,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),WESTERN NEW YORK,2016-2018,30,14.6,39,19.0,69,33.7,DISTRICT TOTAL,SCHOOL DISTRICT,7755 RT 83,SOUTH DAYTON,NY,14138,"(42.3317, -79.0906)"
580901,SUFFOLK,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,5,12.2,5,12.2,10,24.4,DISTRICT TOTAL,SCHOOL DISTRICT,11 MILL RD,REMSENBURG,NY,11960,"(40.8147, -72.6944)"
261001,MONROE,SPENCERPORT CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,67,12.1,70,12.7,137,24.8,ELEMENTARY,SCHOOL DISTRICT,71 LYELL AVE,SPENCERPORT,NY,14559,"(43.1887, -77.7908)"
440301,ORANGE,CORNWALL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,85,15.4,73,13.2,158,28.6,ELEMENTARY,SCHOOL DISTRICT,24 IDLEWILD AVE,CORNWALL ON HUDSON,NY,12520,"(41.4459, -74.0171)"
222000,JEFFERSON,WATERTOWN CITY SCHOOL DISTRICT,CENTRAL NEW YORK,2016-2018,197,17.3,208,18.2,405,35.5,DISTRICT TOTAL,SCHOOL DISTRICT,1351 WASHINGTON ST,WATERTOWN,NY,13601,"(43.9562, -75.9141)"
42400,CATTARAUGUS,OLEAN CITY SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,180,17.3,187,18.0,367,35.3,DISTRICT TOTAL,SCHOOL DISTRICT,410 W SULLIVAN ST,OLEAN,NY,14760,"(42.0815, -78.4345)"
141301,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,64,15.2,42,10.0,106,25.1,ELEMENTARY,SCHOOL DISTRICT,2111 GIRDLE RD,ELMA,NY,14059,"(42.8356, -78.6063)"
591201,SULLIVAN,TRI-VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,27,16.6,54,33.1,81,49.7,MIDDLE/HIGH,SCHOOL DISTRICT,34 MOORE HILL RD,GRAHAMSVILLE,NY,12740,"(41.8498, -74.5374)"
200000,N/A,FINGER LAKES,FINGER LAKES,2014-2016,8001,16.3,8382,17.0,16383,33.3,DISTRICT TOTAL,REGION,,,,,
580208,SUFFOLK,MILLER PLACE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,158,16.8,136,14.4,294,31.3,DISTRICT TOTAL,SCHOOL DISTRICT,7 MEMORIAL DR,MILLER PLACE,NY,11764,"(40.9347, -72.9867)"
471400,OTSEGO,ONEONTA CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,93,16.1,109,18.9,202,35.0,DISTRICT TOTAL,SCHOOL DISTRICT,31 CENTER ST,ONEONTA,NY,13820,"(42.4591, -75.06464)"
420701,ONONDAGA,WESTHILL CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,48,15.5,38,12.3,86,27.7,MIDDLE/HIGH,SCHOOL DISTRICT,400 WALBERTA RD,SYRACUSE,NY,13219,"(43.0421, -76.2233)"
44,ORANGE,ORANGE,HUDSON VALLEY,2016-2018,2561,16.5,3051,19.7,5612,36.2,DISTRICT TOTAL,COUNTY,,,,,
661601,WESTCHESTER,PELHAM UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,22,8.9,19,7.6,41,16.5,MIDDLE/HIGH,SCHOOL DISTRICT,18 FRANKLIN PL,PELHAM,NY,10803,"(40.9039, -73.8123)"
280409,NASSAU,HERRICKS UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,87,16.0,62,11.4,149,27.5,MIDDLE/HIGH,SCHOOL DISTRICT,999 B HERRICKS RD,NEW HYDE PARK,NY,11040,"(40.7606, -73.6609)"
511602,ST. LAWRENCE,LISBON CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,21,12.2,45,26.3,66,38.5,DISTRICT TOTAL,SCHOOL DISTRICT,6866 COUNTY RT 10,LISBON,NY,13658,"(44.7231, -75.323)"
410601,ONEIDA,CAMDEN CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,,,,,,,ELEMENTARY,SCHOOL DISTRICT,51 THIRD ST,CAMDEN,NY,13316,"(43.3378, -75.7459)"
231101,LEWIS,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,82,19.1,97,22.6,179,41.8,DISTRICT TOTAL,SCHOOL DISTRICT,4264 EAST RD,TURIN,NY,13473,"(43.6382, -75.3975)"
600601,TIOGA,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2012-2014,56,17.4,63,19.6,119,37.0,MIDDLE/HIGH,SCHOOL DISTRICT,5 SHELDON GUILE BLVD,OWEGO,NY,13827,"(42.1135, -76.272)"
82001,CHENANGO,SHERBURNE EARLVILLE CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2012-2014,21,12.9,23,14.1,44,27.0,ELEMENTARY,SCHOOL DISTRICT,15 SCHOOL ST,SHERBURNE,NY,13460,"(42.6886, -75.5007)"
150901,ESSEX,MORIAH CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,17,23.9,14,19.7,31,43.7,MIDDLE/HIGH,SCHOOL DISTRICT,39 VIKING LN,PORT HENRY,,12974,"(44.0458, -73.4798)"
680801,YATES,DUNDEE CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,54,19.9,68,25.0,122,44.9,DISTRICT TOTAL,SCHOOL DISTRICT,55 WATER ST,DUNDEE,NY,14837,"(42.5263, -76.9771)"
521701,SARATOGA,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,83,15.7,78,14.8,161,30.5,DISTRICT TOTAL,SCHOOL DISTRICT,14 SPRING ST,SCHUYLERVILLE,NY,12871,"(43.1041, -73.5804)"
142500,ERIE,TONAWANDA CITY SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,91,16.4,105,18.9,196,35.3,DISTRICT TOTAL,SCHOOL DISTRICT,100 HINDS ST,TONAWANDA,NY,14150,"(43.0107, -78.8961)"
401001,NIAGARA,STARPOINT CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,50,13.4,48,12.9,98,26.3,MIDDLE/HIGH,SCHOOL DISTRICT,4363 MAPLETON RD,LOCKPORT,NY,14094,"(43.123, -78.808)"
580235,SUFFOLK,SOUTH COUNTRY CENTRAL SCHOOL DISTRICT,NASSAU-SUFFOLK,2010-2012,110,18.0,118,19.3,228,37.3,MIDDLE/HIGH,SCHOOL DISTRICT,189 DUNTON AVE,EAST PATCHOGUE,NY,11772,"(40.7503, -72.9681)"
20801,ALLEGANY,BELFAST CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,6,19.3,8,25.8,14,45.1,MIDDLE/HIGH,SCHOOL DISTRICT,1 KING ST,BELFAST,NY,14711,"(42.3405, -78.1168)"
15,ESSEX,ESSEX,NORTHEASTERN NEW YORK,2016-2018,113,15.2,139,18.7,252,34.0,ELEMENTARY,COUNTY,,,,,
